Device,TestName,Date,X-Position,Y-Position,Z-Position,X-Rotation,Y-Rotation,Z-Rotation
Focus3,FirstBigTest,2022-05-11T15:10:06,0.07480685,1.256176,1.600548,0.04328423,-0.7354136,-0.04513897
Focus3,FirstBigTest,2022-05-11T15:10:06,0.07485484,1.256173,1.600536,0.04315126,-0.7354472,-0.04507592
Focus3,FirstBigTest,2022-05-11T15:10:06,0.07490829,1.256171,1.600571,0.04327459,-0.7353691,-0.04509715
Focus3,FirstBigTest,2022-05-11T15:10:06,0.07481862,1.256172,1.600511,0.04319373,-0.735428,-0.04508397
Focus3,FirstBigTest,2022-05-11T15:10:07,0.0747997,1.256168,1.600578,0.04330156,-0.7354333,-0.0451194
Focus3,FirstBigTest,2022-05-11T15:10:07,0.07479968,1.256172,1.600577,0.04330391,-0.7354178,-0.04511271
Focus3,FirstBigTest,2022-05-11T15:10:07,0.07472511,1.256168,1.600587,0.04332732,-0.7353975,-0.04511495
Focus3,FirstBigTest,2022-05-11T15:10:07,0.07479011,1.256195,1.600603,0.04324846,-0.7353667,-0.04505723
Focus3,FirstBigTest,2022-05-11T15:10:07,0.07495975,1.256187,1.600585,0.04325791,-0.7353778,-0.04492993
Focus3,FirstBigTest,2022-05-11T15:10:07,0.07494533,1.256196,1.600474,0.04329667,-0.7354125,-0.04502318
Focus3,FirstBigTest,2022-05-11T15:10:07,0.07491659,1.256174,1.600536,0.04328969,-0.7354214,-0.04506195
Focus3,FirstBigTest,2022-05-11T15:10:07,0.07487133,1.256197,1.600559,0.04338175,-0.7353826,-0.04510015
Focus3,FirstBigTest,2022-05-11T15:10:07,0.07482246,1.256212,1.600473,0.04334739,-0.7353948,-0.04508299
Focus3,FirstBigTest,2022-05-11T15:10:08,0.07484198,1.256219,1.600528,0.04332075,-0.7353907,-0.04518388
Focus3,FirstBigTest,2022-05-11T15:10:08,0.07482931,1.256198,1.600566,0.04334268,-0.7354205,-0.04514199
Focus3,FirstBigTest,2022-05-11T15:10:08,0.07474308,1.25618,1.600316,0.043246,-0.735409,-0.04500599
Focus3,FirstBigTest,2022-05-11T15:10:08,0.07472973,1.256175,1.600331,0.04327242,-0.7354216,-0.04498284
Focus3,FirstBigTest,2022-05-11T15:10:08,0.07476202,1.256177,1.60041,0.04330076,-0.7353822,-0.04513495
Focus3,FirstBigTest,2022-05-11T15:10:08,0.07471955,1.256159,1.60037,0.04331532,-0.7354205,-0.04512028
Focus3,FirstBigTest,2022-05-11T15:10:08,0.07474233,1.256152,1.600496,0.0432911,-0.7354053,-0.045098
Focus3,FirstBigTest,2022-05-11T15:10:08,0.07477953,1.256162,1.600472,0.04324934,-0.7353951,-0.04506472
Focus3,FirstBigTest,2022-05-11T15:10:08,0.07477458,1.256156,1.600406,0.04333015,-0.7353902,-0.04512984
Focus3,FirstBigTest,2022-05-11T15:10:09,0.074748,1.256138,1.60046,0.04326655,-0.7353756,-0.04514391
Focus3,FirstBigTest,2022-05-11T15:10:09,0.07481879,1.256132,1.600468,0.04324162,-0.7353761,-0.04509778
Focus3,FirstBigTest,2022-05-11T15:10:09,0.07470722,1.256129,1.600472,0.04332577,-0.7354034,-0.04506769
Focus3,FirstBigTest,2022-05-11T15:10:09,0.07470666,1.256122,1.600463,0.04332396,-0.735387,-0.04512085
Focus3,FirstBigTest,2022-05-11T15:10:09,0.07472079,1.256129,1.60041,0.0432915,-0.7353782,-0.04506852
Focus3,FirstBigTest,2022-05-11T15:10:09,0.07471248,1.256108,1.600381,0.04332985,-0.7354187,-0.04508728
Focus3,FirstBigTest,2022-05-11T15:10:09,0.07474504,1.256084,1.600373,0.04325059,-0.7353929,-0.04506924
Focus3,FirstBigTest,2022-05-11T15:10:09,0.07474665,1.256106,1.600484,0.04326563,-0.7354001,-0.04509532
Focus3,FirstBigTest,2022-05-11T15:10:09,0.07470201,1.256143,1.600408,0.04326404,-0.7354103,-0.04507193
Focus3,FirstBigTest,2022-05-11T15:10:10,0.07480106,1.25622,1.600312,0.04319101,-0.735413,-0.04504189
Focus3,FirstBigTest,2022-05-11T15:10:10,0.07478189,1.256223,1.600403,0.04339729,-0.7354008,-0.04513049
Focus3,FirstBigTest,2022-05-11T15:10:10,0.07466584,1.256208,1.600376,0.04332972,-0.7354102,-0.04507124
Focus3,FirstBigTest,2022-05-11T15:10:10,0.07470258,1.25619,1.600371,0.04334936,-0.7353888,-0.04511084
Focus3,FirstBigTest,2022-05-11T15:10:10,0.07474449,1.256198,1.600286,0.04318872,-0.7353894,-0.04503366
Focus3,FirstBigTest,2022-05-11T15:10:10,0.0746209,1.256206,1.600296,0.04324627,-0.735412,-0.04509021
Focus3,FirstBigTest,2022-05-11T15:10:10,0.07467349,1.256231,1.600333,0.04328485,-0.7354086,-0.04503817
Focus3,FirstBigTest,2022-05-11T15:10:10,0.07470666,1.256205,1.600356,0.04332749,-0.7353925,-0.04500623
Focus3,FirstBigTest,2022-05-11T15:10:10,0.07469805,1.256196,1.600258,0.04329821,-0.7354121,-0.04499721
Focus3,FirstBigTest,2022-05-11T15:10:11,0.07472599,1.25618,1.600305,0.04340291,-0.7354259,-0.04512004
Focus3,FirstBigTest,2022-05-11T15:10:11,0.07472247,1.256206,1.600376,0.04331571,-0.7354108,-0.04510451
Focus3,FirstBigTest,2022-05-11T15:10:11,0.07466359,1.256213,1.600206,0.04328225,-0.7354016,-0.0451509
Focus3,FirstBigTest,2022-05-11T15:10:11,0.07465295,1.256207,1.600189,0.04333248,-0.7353941,-0.04516153
Focus3,FirstBigTest,2022-05-11T15:10:11,0.07465006,1.256176,1.600235,0.04334662,-0.7354212,-0.04506375
Focus3,FirstBigTest,2022-05-11T15:10:11,0.0746058,1.256119,1.600247,0.04334414,-0.7353957,-0.04509595
Focus3,FirstBigTest,2022-05-11T15:10:11,0.07460097,1.256116,1.60024,0.04332446,-0.7354193,-0.04508821
Focus3,FirstBigTest,2022-05-11T15:10:11,0.07459918,1.256135,1.600283,0.04339054,-0.7353971,-0.045138
Focus3,FirstBigTest,2022-05-11T15:10:11,0.07463011,1.256114,1.600294,0.0433364,-0.7354017,-0.04510287
Focus3,FirstBigTest,2022-05-11T15:10:12,0.07465742,1.256118,1.600225,0.04341746,-0.7353805,-0.04501858
Focus3,FirstBigTest,2022-05-11T15:10:12,0.07466281,1.256119,1.600143,0.04335307,-0.7353905,-0.04504631
Focus3,FirstBigTest,2022-05-11T15:10:12,0.07459815,1.256077,1.600179,0.04327204,-0.7354039,-0.04515586
Focus3,FirstBigTest,2022-05-11T15:10:12,0.07461695,1.256043,1.600263,0.04338375,-0.7353874,-0.04511014
Focus3,FirstBigTest,2022-05-11T15:11:10,-0.6035018,1.246598,-3.110892,0.06723183,-0.04183744,-0.003957015
Focus3,FirstBigTest,2022-05-11T15:11:10,-0.6034585,1.246605,-3.110899,0.06723285,-0.04180023,-0.003930306
Focus3,FirstBigTest,2022-05-11T15:11:11,-0.6034229,1.246611,-3.110915,0.06723125,-0.04183404,-0.003972475
Focus3,FirstBigTest,2022-05-11T15:11:11,-0.6033736,1.246608,-3.110974,0.06727118,-0.04181487,-0.003933937
Focus3,FirstBigTest,2022-05-11T15:11:11,-0.6034118,1.246616,-3.111055,0.06730445,-0.04185965,-0.003969627
Focus3,FirstBigTest,2022-05-11T15:11:11,-0.6034193,1.246614,-3.111062,0.06726813,-0.04184436,-0.004003959
Focus3,FirstBigTest,2022-05-11T15:11:11,-0.6034234,1.24661,-3.111043,0.06723256,-0.04187842,-0.003931531
Focus3,FirstBigTest,2022-05-11T15:11:11,-0.6034378,1.246615,-3.110993,0.06724474,-0.04183703,-0.003992739
Focus3,FirstBigTest,2022-05-11T15:11:11,-0.6034865,1.246622,-3.110871,0.06725586,-0.04183843,-0.003996043
Focus3,FirstBigTest,2022-05-11T15:11:11,-0.6035531,1.246644,-3.11082,0.06723434,-0.04182475,-0.003960373
Focus3,FirstBigTest,2022-05-11T15:11:11,-0.6035883,1.246666,-3.110829,0.0672066,-0.04186476,-0.003944551
Focus3,FirstBigTest,2022-05-11T15:11:12,-0.6035864,1.246655,-3.110857,0.06724526,-0.04189233,-0.003905918
Focus3,FirstBigTest,2022-05-11T15:11:12,-0.6035756,1.246671,-3.110876,0.06722688,-0.04188587,-0.003946911
Focus3,FirstBigTest,2022-05-11T15:11:12,-0.6035384,1.246702,-3.110918,0.0672779,-0.04188263,-0.003965102
Focus3,FirstBigTest,2022-05-11T15:11:12,-0.6035134,1.246733,-3.110937,0.06726874,-0.04189007,-0.003910867
Focus3,FirstBigTest,2022-05-11T15:11:12,-0.6035139,1.24675,-3.110947,0.06724935,-0.04187876,-0.00397311
Focus3,FirstBigTest,2022-05-11T15:11:12,-0.6035227,1.246836,-3.110923,0.06716274,-0.04190788,-0.003982581
Focus3,FirstBigTest,2022-05-11T15:11:12,-0.6035236,1.246948,-3.110913,0.06721614,-0.04187528,-0.003948855
Focus3,FirstBigTest,2022-05-11T15:11:12,-0.6035442,1.246998,-3.110905,0.06722109,-0.04190308,-0.003986109
Focus3,FirstBigTest,2022-05-11T15:11:12,-0.603582,1.247001,-3.110901,0.06728826,-0.04190647,-0.003966118
Focus3,FirstBigTest,2022-05-11T15:11:13,-0.6036003,1.247018,-3.110913,0.06730415,-0.04195427,-0.003938235
Focus3,FirstBigTest,2022-05-11T15:11:13,-0.6036543,1.247025,-3.110878,0.06724788,-0.04191845,-0.003936816
Focus3,FirstBigTest,2022-05-11T15:11:13,-0.6036723,1.247048,-3.11085,0.06715576,-0.04191618,-0.003929412
Focus3,FirstBigTest,2022-05-11T15:11:13,-0.6036544,1.24705,-3.110832,0.06720056,-0.04191154,-0.003910608
Focus3,FirstBigTest,2022-05-11T15:11:13,-0.6036301,1.247039,-3.110824,0.06716894,-0.04189927,-0.003895034
Focus3,FirstBigTest,2022-05-11T15:11:13,-0.6035951,1.247036,-3.110831,0.06719311,-0.04190251,-0.003892634
Focus3,FirstBigTest,2022-05-11T15:11:13,-0.6035787,1.247042,-3.110827,0.06719244,-0.04191017,-0.00390217
Focus3,FirstBigTest,2022-05-11T15:11:13,-0.6035619,1.247052,-3.110841,0.06728687,-0.04191341,-0.003893391
Focus3,FirstBigTest,2022-05-11T15:11:13,-0.6035872,1.247058,-3.110812,0.06716509,-0.04189164,-0.003933401
Focus3,FirstBigTest,2022-05-11T15:11:14,-0.6036597,1.247057,-3.110797,0.06721524,-0.04192276,-0.003926284
Focus3,FirstBigTest,2022-05-11T15:11:14,-0.6037292,1.247044,-3.11079,0.06720405,-0.04190721,-0.00393733
Focus3,FirstBigTest,2022-05-11T15:11:14,-0.6037415,1.247039,-3.110809,0.06723464,-0.04191165,-0.003950616
Focus3,FirstBigTest,2022-05-11T15:11:14,-0.6037546,1.247038,-3.110821,0.06723515,-0.04194114,-0.003873362
Focus3,FirstBigTest,2022-05-11T15:11:14,-0.6037641,1.247018,-3.110859,0.06729865,-0.04199009,-0.003837567
Focus3,FirstBigTest,2022-05-11T15:11:14,-0.6037554,1.247007,-3.110906,0.06725104,-0.0419653,-0.003878472
Focus3,FirstBigTest,2022-05-11T15:11:14,-0.6037537,1.247003,-3.110957,0.06719778,-0.04195023,-0.003891128
Focus3,FirstBigTest,2022-05-11T15:11:14,-0.6037674,1.247023,-3.110935,0.06719966,-0.04196081,-0.003872378
Focus3,FirstBigTest,2022-05-11T15:11:14,-0.6037678,1.24703,-3.110904,0.06722309,-0.04193565,-0.003852188
Focus3,FirstBigTest,2022-05-11T15:11:15,-0.6037437,1.247074,-3.110895,0.06719644,-0.0419772,-0.003877839
Focus3,FirstBigTest,2022-05-11T15:11:15,-0.6037531,1.247118,-3.110893,0.06723291,-0.04199168,-0.003822187
Focus3,FirstBigTest,2022-05-11T15:11:15,-0.6037489,1.247147,-3.110897,0.06729008,-0.04197308,-0.003845401
Focus3,FirstBigTest,2022-05-11T15:11:15,-0.6037517,1.247184,-3.110909,0.0672617,-0.04200507,-0.003810131
Focus3,FirstBigTest,2022-05-11T15:11:15,-0.6037421,1.247201,-3.110892,0.06723556,-0.04198105,-0.003848476
Focus3,FirstBigTest,2022-05-11T15:11:15,-0.6037648,1.247199,-3.110897,0.06722899,-0.04197514,-0.003887752
Focus3,FirstBigTest,2022-05-11T15:11:15,-0.6037866,1.247198,-3.110889,0.06721301,-0.04199368,-0.003845948
Focus3,FirstBigTest,2022-05-11T15:11:15,-0.6038356,1.247178,-3.110882,0.06720233,-0.04197764,-0.00390349
Focus3,FirstBigTest,2022-05-11T15:11:15,-0.6039081,1.24722,-3.110859,0.06719764,-0.04205836,-0.003881171
Focus3,FirstBigTest,2022-05-11T15:11:16,-0.6038974,1.247279,-3.11086,0.06729202,-0.04202146,-0.003776128
Focus3,FirstBigTest,2022-05-11T15:11:16,-0.6039034,1.247291,-3.110875,0.06732448,-0.0420541,-0.003842016
Focus3,FirstBigTest,2022-05-11T15:11:16,-0.6039054,1.247345,-3.110898,0.0672867,-0.04207268,-0.003845757
Focus3,FirstBigTest,2022-05-11T15:11:16,-0.6039256,1.247397,-3.110907,0.06729854,-0.04204544,-0.00379939
Focus3,FirstBigTest,2022-05-11T15:11:16,-0.6039231,1.24743,-3.110919,0.06725609,-0.042051,-0.003828283
Focus3,FirstBigTest,2022-05-11T15:11:16,-0.603923,1.247459,-3.110907,0.06718237,-0.04207071,-0.003813213
Focus3,FirstBigTest,2022-05-11T15:11:16,-0.6039596,1.24748,-3.110918,0.06724926,-0.04209098,-0.003790665
Focus3,FirstBigTest,2022-05-11T15:11:16,-0.6040008,1.247483,-3.110904,0.0672238,-0.04206858,-0.003775202
Focus3,FirstBigTest,2022-05-11T15:11:16,-0.6040103,1.247507,-3.110914,0.06725356,-0.04207896,-0.00377518
Focus3,FirstBigTest,2022-05-11T15:11:17,-0.6040201,1.247499,-3.110897,0.06725215,-0.04212454,-0.003766512
Focus3,FirstBigTest,2022-05-11T15:11:17,-0.6039946,1.247505,-3.110898,0.06726479,-0.04213787,-0.003772635
Focus3,FirstBigTest,2022-05-11T15:11:17,-0.6039616,1.247501,-3.110912,0.06723944,-0.04209077,-0.003761439
Focus3,FirstBigTest,2022-05-11T15:11:17,-0.6039615,1.247494,-3.110913,0.06723145,-0.04211346,-0.003818579
Focus3,FirstBigTest,2022-05-11T15:11:17,-0.6039339,1.2475,-3.110909,0.06719647,-0.04204698,-0.003777375
Focus3,FirstBigTest,2022-05-11T15:11:17,-0.6039452,1.247514,-3.110917,0.06724885,-0.04213429,-0.003737044
Focus3,FirstBigTest,2022-05-11T15:11:17,-0.6039798,1.247536,-3.110888,0.06724655,-0.04208886,-0.003797639
Focus3,FirstBigTest,2022-05-11T15:11:17,-0.6039643,1.247545,-3.110871,0.06725524,-0.04215897,-0.003706932
Focus3,FirstBigTest,2022-05-11T15:11:17,-0.6039484,1.247551,-3.110886,0.06723548,-0.04211669,-0.003741557
Focus3,FirstBigTest,2022-05-11T15:11:18,-0.6039355,1.24757,-3.110878,0.06719707,-0.04214528,-0.003778657
Focus3,FirstBigTest,2022-05-11T15:11:18,-0.6039398,1.247586,-3.110898,0.06720559,-0.04212626,-0.003758785
Focus3,FirstBigTest,2022-05-11T15:11:18,-0.6039547,1.247604,-3.11092,0.06717736,-0.04216304,-0.003739071
Focus3,FirstBigTest,2022-05-11T15:11:18,-0.6039493,1.247611,-3.110948,0.06727748,-0.04216341,-0.003759618
Focus3,FirstBigTest,2022-05-11T15:11:18,-0.6039466,1.247609,-3.110962,0.06727991,-0.04218882,-0.003687513
Focus3,FirstBigTest,2022-05-11T15:11:18,-0.6039521,1.247608,-3.110972,0.06724556,-0.04216428,-0.003738216
Focus3,FirstBigTest,2022-05-11T15:11:18,-0.6039711,1.247625,-3.110965,0.06726835,-0.04210433,-0.003700355
Focus3,FirstBigTest,2022-05-11T15:11:18,-0.6039876,1.247623,-3.110925,0.06722673,-0.04219265,-0.003705254
Focus3,FirstBigTest,2022-05-11T15:11:18,-0.6039866,1.247635,-3.110905,0.06720061,-0.04214172,-0.003687107
Focus3,FirstBigTest,2022-05-11T15:11:19,-0.6039802,1.24761,-3.110865,0.0671537,-0.04218712,-0.003656998
Focus3,FirstBigTest,2022-05-11T15:11:19,-0.6039727,1.24759,-3.110785,0.06720936,-0.04219073,-0.003687993
Focus3,FirstBigTest,2022-05-11T15:11:19,-0.6039648,1.247591,-3.110752,0.06723306,-0.04220077,-0.003689635
Focus3,FirstBigTest,2022-05-11T15:11:19,-0.6039672,1.247601,-3.110742,0.06725284,-0.0422028,-0.003688674
Focus3,FirstBigTest,2022-05-11T15:11:19,-0.6039923,1.247628,-3.110731,0.06719628,-0.04222173,-0.003712192
Focus3,FirstBigTest,2022-05-11T15:11:19,-0.6040037,1.24762,-3.110728,0.06722018,-0.04220001,-0.003733702
Focus3,FirstBigTest,2022-05-11T15:11:19,-0.6040078,1.247623,-3.110751,0.06717107,-0.04219516,-0.003708492
Focus3,FirstBigTest,2022-05-11T15:11:19,-0.6040127,1.247624,-3.110817,0.06722207,-0.04215612,-0.00369743
Focus3,FirstBigTest,2022-05-11T15:11:19,-0.6040441,1.247646,-3.11086,0.06722914,-0.0422294,-0.003693828
Focus3,FirstBigTest,2022-05-11T15:11:20,-0.6040329,1.247656,-3.110892,0.06730394,-0.04217807,-0.003695511
Focus3,FirstBigTest,2022-05-11T15:11:20,-0.6040434,1.247716,-3.110866,0.06720336,-0.0421859,-0.003703146
Focus3,FirstBigTest,2022-05-11T15:11:20,-0.6040483,1.247734,-3.110856,0.06728581,-0.04222234,-0.003660674
Focus3,FirstBigTest,2022-05-11T15:11:20,-0.6040441,1.247744,-3.110828,0.06726203,-0.04222481,-0.003624697
Focus3,FirstBigTest,2022-05-11T15:11:20,-0.6040636,1.247773,-3.110816,0.06724588,-0.04219852,-0.003658064
Focus3,FirstBigTest,2022-05-11T15:11:20,-0.6040599,1.247776,-3.110792,0.06724423,-0.04215344,-0.003663047
Focus3,FirstBigTest,2022-05-11T15:11:20,-0.6040763,1.247798,-3.110768,0.06726357,-0.04228819,-0.003628088

