Device,TestName,Date,X-Position1,Y-Position1,Z-Position1,X-Rotation1,Y-Rotation1,Z-Rotation2,X-Position2,Y-Position2,Z-Position2,X-Rotation2,Y-Rotation2,Z-Rotation2,X-Position3,Y-Position3,Z-Position3,X-Rotation3,Y-Rotation3,Z-Rotation3
Trackers,FirstBigTest,2022-05-11T15:07:33,-1.732535,-1.06554,2.722617,-0.6888587,0.2001605,0.1875291,-1.215335,-1.344891,3.219001,-0.6972733,0.1604718,0.1711062,-1.574336,-1.346869,3.416223,-0.6976527,0.1739274,0.1812731
Trackers,FirstBigTest,2022-05-11T15:07:33,-1.732513,-1.065488,2.722622,-0.6888697,0.2000862,0.1874399,-1.215314,-1.345111,3.219236,-0.6973092,0.1604772,0.1711838,-1.574531,-1.346514,3.416189,-0.6979443,0.1734239,0.1814077
Trackers,FirstBigTest,2022-05-11T15:07:33,-1.732454,-1.065467,2.722562,-0.6888648,0.2000786,0.1873126,-1.215369,-1.34467,3.218811,-0.6972657,0.160443,0.1711915,-1.573895,-1.346967,3.416307,-0.6980159,0.1732563,0.1813673
Trackers,FirstBigTest,2022-05-11T15:07:33,-1.732518,-1.065516,2.722671,-0.6887946,0.2002892,0.1873664,-1.215405,-1.344929,3.218984,-0.697153,0.1605133,0.1711667,-1.574187,-1.346869,3.416344,-0.6979195,0.1732805,0.1816437
Trackers,FirstBigTest,2022-05-11T15:07:34,-1.732534,-1.065554,2.722568,-0.6887448,0.200285,0.1873663,-1.215366,-1.344928,3.218913,-0.6971762,0.1605501,0.1710681,-1.574245,-1.347274,3.416357,-0.6978624,0.1731991,0.1817243
Trackers,FirstBigTest,2022-05-11T15:07:34,-1.732428,-1.065572,2.722576,-0.6887948,0.2003604,0.1873165,-1.215342,-1.344983,3.218905,-0.6970776,0.1606405,0.1710256,-1.574461,-1.346857,3.416298,-0.6976749,0.1735661,0.1815781
Trackers,FirstBigTest,2022-05-11T15:07:34,-1.732596,-1.065431,2.722578,-0.6888194,0.2003364,0.1873602,-1.215471,-1.34489,3.218918,-0.6970975,0.1605877,0.1710743,-1.574655,-1.346791,3.416098,-0.697479,0.1741899,0.1811833
Trackers,FirstBigTest,2022-05-11T15:07:34,-1.732592,-1.065581,2.722481,-0.6888876,0.2003707,0.1872928,-1.215543,-1.344857,3.218916,-0.6970564,0.1606228,0.1711261,-1.57417,-1.346909,3.416285,-0.6976579,0.1737078,0.1812292
Trackers,FirstBigTest,2022-05-11T15:07:34,-1.732547,-1.065623,2.72254,-0.6886603,0.2003753,0.187302,-1.215458,-1.344921,3.218798,-0.6970583,0.1604576,0.1712328,-1.574594,-1.346777,3.416225,-0.6973153,0.1741192,0.1811671
Trackers,FirstBigTest,2022-05-11T15:07:34,-1.732577,-1.065588,2.722528,-0.6887247,0.2003123,0.1873136,-1.215407,-1.344872,3.218772,-0.6970881,0.1605064,0.1711754,-1.57432,-1.346811,3.416342,-0.6969636,0.1745228,0.1809601
Trackers,FirstBigTest,2022-05-11T15:07:34,-1.732633,-1.065478,2.722596,-0.6887268,0.2002106,0.1872771,-1.215562,-1.344785,3.21874,-0.6971285,0.1606355,0.171114,-1.574507,-1.34697,3.416177,-0.697373,0.174157,0.1809133
Trackers,FirstBigTest,2022-05-11T15:07:34,-1.732652,-1.065526,2.722509,-0.6887674,0.2001934,0.1872556,-1.215377,-1.344891,3.218423,-0.6972479,0.1609186,0.1712629,-1.574072,-1.3468,3.416505,-0.6969753,0.1745325,0.1807895
Trackers,FirstBigTest,2022-05-11T15:07:34,-1.732582,-1.065531,2.722445,-0.688745,0.2002759,0.1872214,-1.215535,-1.344969,3.218575,-0.6971185,0.1607913,0.1710954,-1.574356,-1.346807,3.416261,-0.6971462,0.1744211,0.1808103
Trackers,FirstBigTest,2022-05-11T15:07:35,-1.732616,-1.065578,2.722574,-0.6887549,0.2002836,0.1873079,-1.215454,-1.344906,3.21878,-0.6971111,0.160857,0.1710587,-1.574383,-1.346546,3.416363,-0.6972102,0.1742776,0.1808568
Trackers,FirstBigTest,2022-05-11T15:07:35,-1.732555,-1.06556,2.722588,-0.6887333,0.2003122,0.1873034,-1.215449,-1.344772,3.21876,-0.6970236,0.1607054,0.1709884,-1.5746,-1.346625,3.416267,-0.6972983,0.1742956,0.1809107
Trackers,FirstBigTest,2022-05-11T15:07:35,-1.732547,-1.065586,2.72256,-0.6887859,0.2003689,0.1872861,-1.215483,-1.344854,3.218767,-0.6970302,0.160589,0.1710549,-1.573952,-1.346932,3.416406,-0.6975732,0.1737578,0.1811818
Trackers,FirstBigTest,2022-05-11T15:07:35,-1.732694,-1.06563,2.72252,-0.6886981,0.2001489,0.1872542,-1.215527,-1.344864,3.218515,-0.6973261,0.1606936,0.1712412,-1.57485,-1.346924,3.416142,-0.6976399,0.1737274,0.1810786
Trackers,FirstBigTest,2022-05-11T15:07:35,-1.732548,-1.065636,2.722441,-0.6887092,0.2002091,0.1872194,-1.215411,-1.344961,3.218505,-0.6972085,0.1605086,0.1711342,-1.573838,-1.346932,3.416382,-0.6976544,0.1734748,0.1811738
Trackers,FirstBigTest,2022-05-11T15:07:35,-1.732502,-1.06552,2.722548,-0.6886765,0.2001151,0.1872099,-1.215337,-1.345008,3.218756,-0.6971549,0.1605633,0.1710699,-1.574144,-1.347391,3.416317,-0.6977221,0.1733763,0.1813172
Trackers,FirstBigTest,2022-05-11T15:07:35,-1.73249,-1.065629,2.722391,-0.6887464,0.2001892,0.1872078,-1.215396,-1.344826,3.218742,-0.6971118,0.1605463,0.1710562,-1.573746,-1.347031,3.416493,-0.6974946,0.1736182,0.1813118
Trackers,FirstBigTest,2022-05-11T15:07:35,-1.732654,-1.065468,2.722405,-0.6887214,0.2001943,0.1872838,-1.215469,-1.344933,3.218533,-0.6972411,0.1605648,0.1712643,-1.574345,-1.346659,3.416348,-0.6973131,0.1739145,0.181186
Trackers,FirstBigTest,2022-05-11T15:07:35,-1.732646,-1.06547,2.722459,-0.6887322,0.2002111,0.1872359,-1.215654,-1.34533,3.218818,-0.6970913,0.1603314,0.1713077,-1.573864,-1.347031,3.416524,-0.6971238,0.1741948,0.1812156
Trackers,FirstBigTest,2022-05-11T15:07:36,-1.732527,-1.065498,2.72255,-0.6886594,0.2002361,0.1872195,-1.215307,-1.344913,3.218685,-0.6970665,0.1604509,0.1711869,-1.574144,-1.346842,3.416479,-0.6971643,0.1739333,0.181257
Trackers,FirstBigTest,2022-05-11T15:07:36,-1.732512,-1.065552,2.722517,-0.6887332,0.2002372,0.1872645,-1.215535,-1.344847,3.218671,-0.6970584,0.160259,0.171153,-1.574296,-1.347235,3.41648,-0.6974264,0.173788,0.1812181
Trackers,FirstBigTest,2022-05-11T15:07:36,-1.732522,-1.06551,2.72245,-0.688781,0.2002353,0.1871819,-1.215383,-1.344892,3.218644,-0.6972566,0.160294,0.1713114,-1.574024,-1.347061,3.416584,-0.6976935,0.1734134,0.1810957
Trackers,FirstBigTest,2022-05-11T15:07:36,-1.732504,-1.065523,2.722374,-0.6887178,0.2002521,0.1871859,-1.215466,-1.344983,3.218687,-0.697195,0.1603529,0.1712829,-1.574216,-1.346479,3.416594,-0.6971735,0.1741545,0.1810344
Trackers,FirstBigTest,2022-05-11T15:07:36,-1.732534,-1.065551,2.722421,-0.6887232,0.2002042,0.1872495,-1.215472,-1.345039,3.218753,-0.6972818,0.1604475,0.1713606,-1.57408,-1.347043,3.416613,-0.6972819,0.174096,0.1809075
Trackers,FirstBigTest,2022-05-11T15:07:36,-1.732656,-1.065568,2.722385,-0.6887584,0.2001935,0.187246,-1.215503,-1.345228,3.218406,-0.697369,0.1604035,0.1715126,-1.574778,-1.346761,3.416416,-0.6973348,0.1740326,0.1811665
Trackers,FirstBigTest,2022-05-11T15:07:36,-1.732605,-1.065508,2.722452,-0.6887607,0.2002195,0.1870777,-1.215566,-1.34486,3.218613,-0.6974285,0.1603265,0.1714675,-1.574238,-1.346846,3.416635,-0.6976091,0.1737113,0.1811197
Trackers,FirstBigTest,2022-05-11T15:07:36,-1.732567,-1.065627,2.722377,-0.6887001,0.2002944,0.1870755,-1.215508,-1.345043,3.218657,-0.6974997,0.160598,0.1713683,-1.574039,-1.347086,3.416622,-0.6977791,0.1737109,0.1811243
Trackers,FirstBigTest,2022-05-11T15:07:36,-1.732473,-1.065493,2.722374,-0.6887593,0.2003092,0.1871446,-1.215404,-1.344974,3.218466,-0.6975021,0.1606085,0.1713571,-1.574378,-1.346578,3.416465,-0.6975977,0.1739681,0.1812853
Trackers,FirstBigTest,2022-05-11T15:07:37,-1.732597,-1.065545,2.722336,-0.688755,0.2000663,0.1871107,-1.21548,-1.345,3.218351,-0.6975027,0.1603721,0.1714648,-1.574785,-1.346623,3.416311,-0.6976848,0.1736628,0.1812725
Trackers,FirstBigTest,2022-05-11T15:07:37,-1.732585,-1.065591,2.722315,-0.6887504,0.2001081,0.1871103,-1.215541,-1.345138,3.218461,-0.6974822,0.1603906,0.1714854,-1.574174,-1.346877,3.416574,-0.697761,0.1736421,0.1813023
Trackers,FirstBigTest,2022-05-11T15:07:37,-1.732622,-1.065453,2.72243,-0.6887134,0.2001163,0.1871944,-1.215658,-1.345036,3.218299,-0.697318,0.1602043,0.1714066,-1.574242,-1.346935,3.416562,-0.6978392,0.1734603,0.1814819
Trackers,FirstBigTest,2022-05-11T15:07:37,-1.732484,-1.065477,2.722344,-0.6888446,0.2000842,0.1872835,-1.215571,-1.34511,3.218379,-0.697207,0.1603056,0.1713641,-1.574129,-1.346886,3.416349,-0.6981775,0.1730745,0.1816711
Trackers,FirstBigTest,2022-05-11T15:07:37,-1.732571,-1.065576,2.722404,-0.6887895,0.2000325,0.1873093,-1.215551,-1.344984,3.218453,-0.6972216,0.1604402,0.1712674,-1.57423,-1.346747,3.416482,-0.6978777,0.1735671,0.181594
Trackers,FirstBigTest,2022-05-11T15:07:37,-1.732612,-1.065589,2.722337,-0.6887712,0.2001642,0.1872837,-1.215376,-1.344982,3.218452,-0.6972352,0.1602379,0.1712568,-1.574684,-1.346732,3.41612,-0.6975717,0.1740262,0.1813989
Trackers,FirstBigTest,2022-05-11T15:07:37,-1.732551,-1.065541,2.722495,-0.6886565,0.2002341,0.187245,-1.215571,-1.345082,3.218473,-0.6972044,0.1603868,0.1712147,-1.574657,-1.346598,3.416388,-0.6977155,0.1736767,0.1812622
Trackers,FirstBigTest,2022-05-11T15:07:37,-1.732651,-1.065518,2.722388,-0.6886895,0.2002541,0.1871231,-1.215581,-1.345007,3.218292,-0.696952,0.1603489,0.1710937,-1.574174,-1.346627,3.416255,-0.6974686,0.1740165,0.1810553
Trackers,FirstBigTest,2022-05-11T15:07:37,-1.732589,-1.065509,2.722485,-0.6886315,0.2001888,0.1870478,-1.215492,-1.345029,3.218387,-0.6968412,0.160508,0.1710547,-1.574349,-1.346895,3.41634,-0.6977785,0.1736481,0.1810459
Trackers,FirstBigTest,2022-05-11T15:07:38,-1.732598,-1.065513,2.722401,-0.6887115,0.2001706,0.1871024,-1.215562,-1.345152,3.21863,-0.6970233,0.1606421,0.1711877,-1.574423,-1.346686,3.416461,-0.6973661,0.1738998,0.1811607
Trackers,FirstBigTest,2022-05-11T15:07:38,-1.732644,-1.065526,2.722453,-0.6888351,0.2002428,0.1871758,-1.215486,-1.344976,3.218388,-0.6970346,0.1606768,0.1710368,-1.574855,-1.347004,3.416131,-0.6976398,0.1736843,0.1812216
Trackers,FirstBigTest,2022-05-11T15:07:38,-1.732601,-1.065465,2.722381,-0.6887736,0.200253,0.1871045,-1.215567,-1.345068,3.218174,-0.6968914,0.1604732,0.1710147,-1.574154,-1.346902,3.416292,-0.6971706,0.1745249,0.1810442
Trackers,FirstBigTest,2022-05-11T15:07:38,-1.732584,-1.065585,2.722505,-0.6887263,0.2001968,0.1871521,-1.215483,-1.344985,3.218261,-0.6969467,0.160326,0.1711067,-1.574385,-1.346828,3.41638,-0.6976206,0.1737775,0.1812138
Trackers,FirstBigTest,2022-05-11T15:07:38,-1.732623,-1.065579,2.722572,-0.6886675,0.2002275,0.187236,-1.215515,-1.34503,3.218265,-0.6971145,0.1601824,0.1711833,-1.574408,-1.346658,3.416509,-0.6973686,0.1740192,0.1810738
Trackers,FirstBigTest,2022-05-11T15:07:38,-1.73261,-1.065506,2.722419,-0.6887777,0.2001914,0.1871055,-1.215533,-1.345102,3.218116,-0.697033,0.1601586,0.1712272,-1.5743,-1.346853,3.416307,-0.6976827,0.1737273,0.1811191
Trackers,FirstBigTest,2022-05-11T15:07:38,-1.732531,-1.065594,2.722419,-0.6887594,0.2001926,0.1871171,-1.215462,-1.345044,3.218257,-0.696798,0.1601825,0.1711661,-1.57416,-1.347199,3.41632,-0.6975092,0.1738466,0.181069
Trackers,FirstBigTest,2022-05-11T15:07:38,-1.732595,-1.065456,2.722378,-0.6887822,0.200265,0.187175,-1.215562,-1.345004,3.218185,-0.6967691,0.1602323,0.1711903,-1.574427,-1.346542,3.416265,-0.6976055,0.173533,0.1812145
Trackers,FirstBigTest,2022-05-11T15:07:38,-1.732559,-1.065618,2.722449,-0.6888393,0.2002215,0.1872144,-1.215532,-1.345201,3.218125,-0.6969345,0.1604559,0.1712592,-1.57388,-1.347159,3.416444,-0.6978856,0.1730258,0.1813324
Trackers,FirstBigTest,2022-05-11T15:07:39,-1.732503,-1.065493,2.722368,-0.688835,0.2003078,0.1872301,-1.215537,-1.344934,3.218132,-0.6968784,0.1602454,0.1712451,-1.574267,-1.346678,3.416254,-0.6975359,0.1735519,0.1812895
Trackers,FirstBigTest,2022-05-11T15:07:39,-1.732568,-1.065633,2.722436,-0.6887797,0.200179,0.1873653,-1.215602,-1.345286,3.218494,-0.6970944,0.1603011,0.1713583,-1.574489,-1.346834,3.416232,-0.6975046,0.1737453,0.1813
Trackers,FirstBigTest,2022-05-11T15:07:39,-1.732571,-1.065556,2.722377,-0.6888213,0.2002365,0.1873719,-1.215645,-1.345064,3.217957,-0.6972032,0.1603791,0.1713043,-1.574132,-1.347063,3.416421,-0.6979081,0.1731241,0.1815139
Trackers,FirstBigTest,2022-05-11T15:07:39,-1.732545,-1.065509,2.722342,-0.6887752,0.2003144,0.1872347,-1.215564,-1.344979,3.21825,-0.6972642,0.1604268,0.1712062,-1.574127,-1.347106,3.416226,-0.6975275,0.1741278,0.1811983
Trackers,FirstBigTest,2022-05-11T15:07:39,-1.732652,-1.065532,2.722387,-0.6888809,0.2004127,0.1872375,-1.215595,-1.34507,3.218231,-0.6974507,0.1603466,0.1713134,-1.574294,-1.346544,3.416417,-0.6975765,0.1739737,0.1812111
Trackers,FirstBigTest,2022-05-11T15:07:39,-1.732538,-1.065535,2.722413,-0.688852,0.2003839,0.1872706,-1.215561,-1.345021,3.218251,-0.6974564,0.1601583,0.1712366,-1.574555,-1.346703,3.416095,-0.6973474,0.174317,0.1810302
Trackers,FirstBigTest,2022-05-11T15:07:39,-1.732573,-1.065591,2.722346,-0.6888148,0.2003427,0.1872033,-1.215513,-1.345037,3.218132,-0.6974193,0.1601998,0.1712679,-1.574498,-1.346774,3.416302,-0.6969861,0.1747057,0.1809712
Trackers,FirstBigTest,2022-05-11T15:07:39,-1.732484,-1.065552,2.722226,-0.6888374,0.200246,0.1871675,-1.21555,-1.345165,3.218073,-0.6972018,0.1600638,0.1712356,-1.574162,-1.346737,3.416351,-0.6972144,0.174505,0.1808758
Trackers,FirstBigTest,2022-05-11T15:07:39,-1.732509,-1.06556,2.722403,-0.6888409,0.2003193,0.1872288,-1.215521,-1.345438,3.218409,-0.6976782,0.1603894,0.1713702,-1.574067,-1.346609,3.416498,-0.6972949,0.1742522,0.1808438
Trackers,FirstBigTest,2022-05-11T15:07:40,-1.732562,-1.0656,2.722323,-0.6888308,0.2003234,0.1870214,-1.215573,-1.345079,3.217964,-0.6974415,0.1603935,0.1712138,-1.574259,-1.346786,3.416386,-0.6974488,0.1743494,0.1807052
Trackers,FirstBigTest,2022-05-11T15:07:40,-1.732679,-1.065533,2.722231,-0.688799,0.2002642,0.1869433,-1.215592,-1.345078,3.218114,-0.6972938,0.1602692,0.1711612,-1.574633,-1.346592,3.41631,-0.697211,0.1746707,0.1809079
Trackers,FirstBigTest,2022-05-11T15:07:40,-1.73256,-1.065437,2.722248,-0.6887341,0.2002647,0.1870916,-1.215631,-1.345067,3.218086,-0.6972464,0.1604439,0.1710594,-1.57465,-1.346603,3.416358,-0.6972718,0.1746857,0.1810074
Trackers,FirstBigTest,2022-05-11T15:07:40,-1.732679,-1.065516,2.722266,-0.688706,0.2002065,0.1870674,-1.215704,-1.345259,3.217915,-0.6970488,0.1603475,0.1710823,-1.574729,-1.346744,3.416218,-0.6976088,0.1742417,0.1811045
Trackers,FirstBigTest,2022-05-11T15:07:40,-1.73262,-1.065575,2.722356,-0.6886378,0.2002246,0.1870884,-1.215567,-1.345224,3.218172,-0.6970628,0.1603126,0.1711087,-1.573932,-1.346971,3.416505,-0.6977792,0.1739318,0.1811041
Trackers,FirstBigTest,2022-05-11T15:07:40,-1.732689,-1.065624,2.72223,-0.6888043,0.2002518,0.1871705,-1.215555,-1.345177,3.217981,-0.6972798,0.1605476,0.1711566,-1.574198,-1.346986,3.416362,-0.6978967,0.1738583,0.1810979
Trackers,FirstBigTest,2022-05-11T15:07:40,-1.732614,-1.065505,2.722197,-0.6887518,0.2002136,0.1871124,-1.215693,-1.345152,3.218033,-0.6971584,0.1605753,0.1710794,-1.574514,-1.346318,3.41627,-0.697593,0.1742332,0.1809499
Trackers,FirstBigTest,2022-05-11T15:07:40,-1.73267,-1.065513,2.722273,-0.6887118,0.2002026,0.1871495,-1.215697,-1.345072,3.217989,-0.6971735,0.1605356,0.171124,-1.574307,-1.346834,3.416421,-0.6975645,0.1741612,0.1810662
Trackers,FirstBigTest,2022-05-11T15:07:40,-1.732591,-1.065552,2.722272,-0.6886747,0.2001015,0.1870904,-1.215569,-1.345217,3.217947,-0.6970038,0.1604643,0.1711535,-1.57477,-1.346777,3.416232,-0.6975594,0.1741845,0.1809742
Trackers,FirstBigTest,2022-05-11T15:07:41,-1.732794,-1.065607,2.722202,-0.6886835,0.2002521,0.1870149,-1.215538,-1.345056,3.217974,-0.6970308,0.1602805,0.171176,-1.574131,-1.346647,3.416436,-0.697513,0.1741354,0.1808579
Trackers,FirstBigTest,2022-05-11T15:07:41,-1.732606,-1.06552,2.722174,-0.6885748,0.2002741,0.186985,-1.21553,-1.345332,3.217833,-0.696974,0.1602725,0.1711881,-1.574694,-1.346537,3.416261,-0.6975215,0.1742702,0.1809424
Trackers,FirstBigTest,2022-05-11T15:07:41,-1.732644,-1.065625,2.722223,-0.6886982,0.2003642,0.1871163,-1.215712,-1.344961,3.218039,-0.6969894,0.159983,0.1712939,-1.574198,-1.347222,3.416404,-0.6978434,0.1736507,0.1812954
Trackers,FirstBigTest,2022-05-11T15:07:41,-1.732661,-1.065604,2.722073,-0.6888297,0.200309,0.1871633,-1.215545,-1.345025,3.217881,-0.697151,0.1603832,0.171267,-1.574119,-1.346882,3.416352,-0.698346,0.1728053,0.1816073
Trackers,FirstBigTest,2022-05-11T15:07:41,-1.732665,-1.065627,2.722272,-0.688763,0.2002323,0.1871915,-1.215678,-1.345339,3.217725,-0.6970562,0.1600766,0.1712429,-1.574204,-1.347315,3.416373,-0.6978386,0.1735964,0.1813835
Trackers,FirstBigTest,2022-05-11T15:07:41,-1.732769,-1.065469,2.722186,-0.688637,0.2002098,0.1871841,-1.215637,-1.345258,3.217794,-0.697134,0.1602529,0.171305,-1.57428,-1.34675,3.416368,-0.6975976,0.1739004,0.1813072
Trackers,FirstBigTest,2022-05-11T15:07:41,-1.732562,-1.065591,2.722295,-0.688746,0.2001651,0.1872409,-1.215664,-1.345123,3.217857,-0.697185,0.160284,0.1711438,-1.574288,-1.346794,3.416432,-0.6975209,0.1741588,0.1811621
Trackers,FirstBigTest,2022-05-11T15:07:41,-1.732629,-1.065569,2.72226,-0.6887751,0.2001874,0.187234,-1.215639,-1.345243,3.217749,-0.6970505,0.160311,0.1711906,-1.574076,-1.346881,3.416472,-0.6977978,0.1735597,0.1814704
Trackers,FirstBigTest,2022-05-11T15:07:41,-1.732443,-1.065527,2.72211,-0.6888156,0.200278,0.1871882,-1.215645,-1.345441,3.217851,-0.6972994,0.1605449,0.1712509,-1.574087,-1.347038,3.416513,-0.6979227,0.1732022,0.1817475
Trackers,FirstBigTest,2022-05-11T15:07:42,-1.732552,-1.065708,2.722051,-0.6886981,0.2003351,0.1872815,-1.215625,-1.345193,3.21764,-0.6972075,0.1602298,0.171203,-1.574023,-1.346981,3.41641,-0.6980705,0.1729099,0.181847
Trackers,FirstBigTest,2022-05-11T15:07:42,-1.732581,-1.065524,2.722113,-0.6887604,0.2003136,0.1872512,-1.215574,-1.345243,3.217759,-0.6970312,0.1602913,0.171291,-1.573996,-1.346895,3.416461,-0.6981451,0.1727858,0.1820309
Trackers,FirstBigTest,2022-05-11T15:07:42,-1.732615,-1.065592,2.72212,-0.6888326,0.2002798,0.1872653,-1.215519,-1.345342,3.217847,-0.6971346,0.160433,0.1712206,-1.574369,-1.346813,3.416525,-0.6981629,0.1727439,0.1821063
Trackers,FirstBigTest,2022-05-11T15:07:42,-1.732727,-1.065577,2.722093,-0.6887938,0.2002744,0.1873103,-1.215571,-1.345098,3.217645,-0.6972448,0.1606103,0.1712598,-1.574378,-1.346883,3.416373,-0.6977945,0.173552,0.1817407
Trackers,FirstBigTest,2022-05-11T15:08:07,-1.857301,-1.065623,2.6172,-0.1831001,-0.672627,-0.6859574,-2.367088,-1.356617,2.14592,-0.1692822,-0.6756689,-0.6970718,-2.000967,-1.353357,1.962514,-0.1681775,-0.674929,-0.6933495
Trackers,FirstBigTest,2022-05-11T15:08:07,-1.857149,-1.065962,2.617217,-0.1830963,-0.6726764,-0.6859304,-2.367123,-1.357238,2.145717,-0.1694479,-0.6758275,-0.6969109,-2.001284,-1.353396,1.962925,-0.1679927,-0.6748475,-0.6934722
Trackers,FirstBigTest,2022-05-11T15:08:07,-1.857283,-1.065816,2.617134,-0.183256,-0.6726269,-0.6859246,-2.367153,-1.356594,2.146005,-0.1689211,-0.676213,-0.6966709,-2.001355,-1.353266,1.962837,-0.1677865,-0.6747674,-0.6936237
Trackers,FirstBigTest,2022-05-11T15:08:07,-1.857005,-1.065905,2.617172,-0.1833087,-0.6725013,-0.6860195,-2.367122,-1.35672,2.145823,-0.1684437,-0.67639,-0.6966076,-2.001218,-1.353383,1.962867,-0.1679165,-0.6745723,-0.693839
Trackers,FirstBigTest,2022-05-11T15:08:07,-1.857224,-1.065868,2.617237,-0.1832853,-0.6724195,-0.6861464,-2.367273,-1.356765,2.145939,-0.1682811,-0.6763008,-0.6967001,-2.001596,-1.353449,1.963105,-0.1680541,-0.6748171,-0.6935524
Trackers,FirstBigTest,2022-05-11T15:08:08,-1.857208,-1.065828,2.617287,-0.1832816,-0.6724972,-0.6860521,-2.367115,-1.356849,2.145862,-0.1685987,-0.6762898,-0.696611,-2.001418,-1.353448,1.963328,-0.1683077,-0.6744999,-0.6938999
Trackers,FirstBigTest,2022-05-11T15:08:08,-1.857134,-1.065834,2.617353,-0.1832677,-0.6724822,-0.6860536,-2.366975,-1.356631,2.145887,-0.1689155,-0.6759374,-0.6968857,-2.00131,-1.35333,1.963109,-0.1682104,-0.6739616,-0.6945848
Trackers,FirstBigTest,2022-05-11T15:08:08,-1.857154,-1.065934,2.617328,-0.183114,-0.672587,-0.6859944,-2.367122,-1.356733,2.145855,-0.1691843,-0.6757022,-0.6970397,-2.001215,-1.353487,1.962971,-0.168214,-0.6738784,-0.6947278
Trackers,FirstBigTest,2022-05-11T15:08:08,-1.857102,-1.065848,2.617328,-0.1830593,-0.6726692,-0.6859511,-2.367219,-1.356957,2.145827,-0.1695202,-0.6755348,-0.6970972,-2.001016,-1.353496,1.962711,-0.1684227,-0.6739362,-0.6946192
Trackers,FirstBigTest,2022-05-11T15:08:08,-1.856892,-1.065926,2.617337,-0.1830858,-0.6725861,-0.6860285,-2.367167,-1.356712,2.145855,-0.1698402,-0.6752944,-0.6972507,-2.001339,-1.354067,1.963248,-0.1688381,-0.6742139,-0.6941518
Trackers,FirstBigTest,2022-05-11T15:08:08,-1.857134,-1.065885,2.617478,-0.1831576,-0.6725522,-0.6859915,-2.366998,-1.357079,2.145865,-0.1692794,-0.675607,-0.6971108,-2.001228,-1.353908,1.962985,-0.1685787,-0.6741615,-0.6943249
Trackers,FirstBigTest,2022-05-11T15:08:08,-1.857048,-1.06581,2.617567,-0.1831622,-0.6725892,-0.6859283,-2.36722,-1.356874,2.145774,-0.1690963,-0.6754923,-0.6972577,-2.000988,-1.353376,1.963015,-0.1690392,-0.6746713,-0.6935744
Trackers,FirstBigTest,2022-05-11T15:08:08,-1.856843,-1.065829,2.617409,-0.1831997,-0.6725609,-0.6859512,-2.367019,-1.356635,2.145913,-0.1687468,-0.6758593,-0.6970316,-2.001471,-1.353831,1.96337,-0.1684495,-0.6743266,-0.6940287
Trackers,FirstBigTest,2022-05-11T15:08:08,-1.857061,-1.065916,2.617599,-0.1831842,-0.6726616,-0.6858287,-2.367257,-1.356639,2.145948,-0.1682353,-0.6760784,-0.69697,-2.00128,-1.353258,1.963202,-0.1688077,-0.6746677,-0.6935753
Trackers,FirstBigTest,2022-05-11T15:08:09,-1.857075,-1.065612,2.617595,-0.183224,-0.6725397,-0.6859879,-2.367011,-1.356758,2.145832,-0.1686366,-0.6758496,-0.6971171,-2.001287,-1.35333,1.963385,-0.1685818,-0.6741866,-0.6942494
Trackers,FirstBigTest,2022-05-11T15:08:09,-1.857021,-1.06582,2.617577,-0.1832141,-0.6725382,-0.6859577,-2.367002,-1.356664,2.14581,-0.168526,-0.6758952,-0.6970468,-2.001171,-1.353379,1.963051,-0.1684829,-0.6739767,-0.694582
Trackers,FirstBigTest,2022-05-11T15:08:09,-1.857129,-1.065867,2.617644,-0.1830986,-0.6725245,-0.6860267,-2.367214,-1.356793,2.145927,-0.1687079,-0.6757323,-0.6971518,-2.001612,-1.353788,1.963628,-0.1684197,-0.6743773,-0.6939871
Trackers,FirstBigTest,2022-05-11T15:08:09,-1.857131,-1.065817,2.617643,-0.1831135,-0.6725587,-0.685992,-2.367141,-1.356653,2.145903,-0.168549,-0.6758099,-0.697111,-2.001096,-1.353312,1.963261,-0.168565,-0.6738651,-0.6945718
Trackers,FirstBigTest,2022-05-11T15:08:09,-1.857138,-1.065751,2.617695,-0.1830942,-0.6726753,-0.6859176,-2.367115,-1.356692,2.145809,-0.1680488,-0.676218,-0.6968608,-2.001481,-1.353511,1.963534,-0.1685132,-0.6742011,-0.6941708
Trackers,FirstBigTest,2022-05-11T15:08:09,-1.857075,-1.06569,2.617703,-0.1832344,-0.6725363,-0.6860023,-2.367075,-1.356962,2.145774,-0.1678653,-0.6764686,-0.6966648,-2.001389,-1.353478,1.963204,-0.1684542,-0.6740831,-0.6943905
Trackers,FirstBigTest,2022-05-11T15:08:09,-1.857002,-1.065646,2.61773,-0.1832858,-0.6725464,-0.6859998,-2.366936,-1.35708,2.145907,-0.1677595,-0.6766592,-0.6965187,-2.001274,-1.353421,1.963179,-0.1685479,-0.6741153,-0.6943654
Trackers,FirstBigTest,2022-05-11T15:08:09,-1.857006,-1.06575,2.617687,-0.183313,-0.6725144,-0.6860336,-2.367019,-1.356826,2.145774,-0.1679418,-0.6766972,-0.6964322,-2.001423,-1.353564,1.963279,-0.1687701,-0.6744686,-0.6938808
Trackers,FirstBigTest,2022-05-11T15:08:09,-1.857053,-1.065698,2.617745,-0.1832146,-0.6726065,-0.6859898,-2.36721,-1.356681,2.145889,-0.1679363,-0.6766896,-0.6964628,-2.001253,-1.353454,1.963292,-0.1684962,-0.6738661,-0.6946468
